date,formation_date,gross_ret,net_ret,bench_ret,spread_gross,n_eligible,n_held,turnover,cost
2018-09-30,2018-08-31,0.06844312770053458,0.06788757214497902,0.047875496993222424,-0.005424099096577692,91,9,0.2222222222222222,0.0005555555555555556
2018-10-31,2018-09-30,-0.07597732153407893,-0.07708843264519004,-0.07076556910320722,0.08705210175619468,92,9,0.4444444444444444,0.0011111111111111111
2018-11-30,2018-10-31,-0.042496205399917386,-0.04471842762213961,-0.02932452430548555,0.04804266436924086,93,9,0.8888888888888888,0.0022222222222222222
2018-12-31,2018-11-30,-0.09806614775335545,-0.09973281442002212,-0.07746637863835702,0.07821251204331367,93,9,0.6666666666666666,0.0016666666666666666
2019-01-31,2018-12-31,-0.0013735970509605178,-0.0030402637176271843,0.07188113998631772,-0.14767157282171087,93,9,0.6666666666666666,0.0016666666666666666
2019-02-28,2019-01-31,0.023703252627462854,0.02148103040524063,0.02357650335441808,-0.049485682569507125,92,9,0.8888888888888888,0.0022222222222222222
2019-03-31,2019-02-28,-0.00038167907859152115,-0.0014927901897026322,-0.014049317303182669,0.030693022244780075,92,9,0.4444444444444444,0.0011111111111111111
2019-04-30,2019-03-31,0.07185770886139256,0.0701910421947259,0.052464100391002334,-0.04191261272268562,92,9,0.6666666666666666,0.0016666666666666666
2019-05-31,2019-04-30,0.007941870680652873,0.00571964845843065,-0.03525831173949933,0.06857522558489063,92,9,0.8888888888888888,0.0022222222222222222
2019-06-30,2019-05-31,0.07339740673532986,0.0728418511797743,0.07231476733585315,-0.03272670499519578,92,9,0.2222222222222222,0.0005555555555555556
2019-07-31,2019-06-30,-0.013956847410974717,-0.015067958522085829,0.004436865248360567,-0.07107266923348904,92,9,0.4444444444444444,0.0011111111111111111
2019-08-31,2019-07-31,-0.013069146988362578,-0.013624702543918133,-0.030910639157444516,0.008190579635741905,91,9,0.2222222222222222,0.0005555555555555556
2019-09-30,2019-08-31,-0.007676312253634003,-0.009342978920300669,-0.02318246915182784,0.006058046913558552,91,9,0.6666666666666666,0.0016666666666666666
2019-10-31,2019-09-30,0.027966196953195147,0.025743974730972924,-0.02870566260113107,0.09383932860053006,91,9,0.8888888888888888,0.0022222222222222222
2019-11-30,2019-10-31,0.03648881338882532,0.03593325783326977,0.004570868686311369,-0.04621575379120651,92,9,0.2222222222222222,0.0005555555555555556
2019-12-31,2019-11-30,-0.04659422737849455,-0.04770533848960566,-0.0063946063980064765,-0.0990808255500267,92,9,0.4444444444444444,0.0011111111111111111
2020-01-31,2019-12-31,0.03980131086085957,0.03869019974974846,-0.06756134373813738,0.1422354696762081,92,9,0.4444444444444444,0.0011111111111111111
2020-02-29,2020-01-31,-0.14545213269336368,-0.1465632438044748,-0.110147868303549,-0.0014261861090390238,92,9,0.4444444444444444,0.0011111111111111111
2020-03-31,2020-02-29,-0.1797642294823131,-0.18087534059342422,-0.1920060235086697,-0.0006625927719422775,92,9,0.4444444444444444,0.0011111111111111111
2020-04-30,2020-03-31,0.26200471897277766,0.26089360786166654,0.2436206205044677,-0.15116044223577868,92,9,0.4444444444444444,0.0011111111111111111
2020-05-31,2020-04-30,0.11881291407407153,0.11659069185184931,0.07651371352742778,0.11903522792951272,92,9,0.8888888888888888,0.0022222222222222222
2020-06-30,2020-05-31,0.04109153864454987,0.038869316422327646,0.014081940021886638,-0.01860984154051956,92,9,0.8888888888888888,0.0022222222222222222
2020-07-31,2020-06-30,0.07554556785868295,0.07499001230312739,0.011430014664111551,0.16540039273003815,92,9,0.2222222222222222,0.0005555555555555556
